id,obj_count,trigger_count,portal_count,x_min,x_max,y_min,y_max,stars
49736625,31232,1020,49,-149.5,19725.0,-180.0,2400.0,8
56231461,31519,997,42,-29.0,24495.0,-150.0,2055.0,7
87319358,18968,2204,107,-29.0,23445.0,-180.0,2385.0,6
15499394,11400,2148,16,1.0,29288.8,-174.0,945.0,6
36413297,33170,999,51,-29.0,35535.0,-135.0,1365.0,8
33756276,14263,239,83,-29.0,15979.0,-180.0,1065.0,4
55283238,34680,289,15,-29.0,16948.4,-150.0,1065.0,2
18663466,13516,364,5,15.0,19515.0,-75.8528,705.0,2
13983616,4035,2389,0,1.0,20985.0,-11.0,1185.0,1
56258128,29999,3416,51,-29.0,31935.0,-105.0,2355.0,7
58002274,27282,1062,46,-29.0,25635.0,-33.3601,2205.0,5
41352267,100572,5402,213,-29.0,47715.0,-180.0,2400.0,10
80760674,68949,2103,90,-29.0,20781.1,-180.0,2016.97,8
62520179,78624,6281,46,-15.0,24585.0,-180.0,2385.0,5
62133795,34137,3821,34,-29.0,22785.0,-165.0,2205.0,6
13228490,28835,257,12,1.0,19874.5,-104.375,1395.0,3
55326983,25087,531,15,-29.0,15069.0,-180.0,1605.03,3
52917530,19570,739,41,-29.0,22334.9,-135.0,1552.5,10
57342005,124778,5353,109,-29.0,50625.5,-157.882,2219.0,9
45610765,28433,330,48,-29.0,19561.0,-165.862,2215.5,4
85044055,30074,2008,76,-29.0,27585.0,-135.0,2265.0,7
9085581,13230,23,5,-105.0,23032.5,1.0,555.0,2
42199324,51477,592,46,-29.0,23569.8,-165.0,2265.0,10
13433385,15200,4233,34,1.0,20803.0,-165.5,675.0,1
38398923,79188,2358,56,-115.998,29475.0,-180.0,2325.0,10
9098488,15919,146,25,-11.5,21125.7,1.0,645.0,2
56921980,13940,1398,55,-29.0,19455.0,-180.0,2400.0,6
41939387,26951,1105,35,-29.0,23925.0,-175.277,1155.0,7
36870572,56531,4111,192,-29.0,51705.0,-180.0,2400.0,6
55731749,35306,943,6,-29.0,21045.0,-180.0,1425.0,2
32122593,8797,1072,12,-29.0,15298.5,-152.556,1575.0,3
68030400,39118,2053,51,-29.0,26864.2,-90.0,2400.0,8
57225771,31358,1113,26,-29.0,36765.0,-180.0,2355.0,6
83802583,37911,2031,45,-29.0,22665.0,-180.0,2355.5,3
54566494,27228,810,10,-29.0,18509.0,-2564.75,2385.0,5
687938,5991,80,19,525.0,28275.0,1.0,1065.0,8
1024164,13030,18,220,15.0,36105.0,1.0,1500.0,1
34252496,21834,1451,58,-29.0,22815.0,-75.0,2355.0,7
43000402,12029,1629,14,-29.0,16704.5,-180.0,2400.0,4
62216060,57954,2162,59,-29.0,32535.0,-180.0,2261.96,5
13771265,11877,100,12,-317.0,17449.0,0.0,1215.0,3
83623085,64528,2730,69,-29.0,36705.0,-180.0,2385.0,9
697184,7454,291,76,315.0,27045.0,2.0,1155.0,1
16329153,13062,415,69,1.0,25455.0,-79.0,765.0,1
76053628,39901,516,50,-29.0,19067.0,-180.0,2314.38,9
16887119,6526,545,21,-4138.2,16233.5,-165.0,1515.0,3
215705,7432,19,12,15.0,22905.0,-75.0,1084.0,3
29917857,12859,684,105,-585.0,24255.0,-165.0,2023.4,3
54861984,77157,4996,379,-29.0,45753.5,-696.0,2400.0,9
38416836,36510,2037,37,-29.0,23145.0,-180.0,2399.18,6
44089512,19555,2335,76,-29.0,23655.0,-180.0,1575.0,8
16139525,13424,379,21,1.0,17415.0,-76.8367,1755.0,2
31779689,21889,238,21,-29.0,22185.0,-180.0,1245.0,3
59725003,22738,1496,26,-29.0,21465.0,-180.0,2160.0,9
52356195,16162,1082,74,-29.0,22644.5,6.0,2400.0,10
59091227,21916,664,43,-315.0,24629.3,-180.0,1035.0,9
65947116,28167,2596,80,-29.0,25065.0,-180.0,2389.49,10
16437345,12585,450,17,1.0,21674.0,-108.04,1095.0,5
96978035,94690,4178,49,-29.0,24885.0,-165.0,2385.0,10
39122651,13926,1616,104,-29.0,23745.0,-180.0,2385.0,4
31674537,29509,780,24,-29.0,29295.0,-172.073,2385.0,5
141361,3813,140,29,435.0,29475.0,-3.0,919.0,1
46022381,76189,2904,90,-29.0,31905.0,-105.0,2265.0,10
62832683,53489,2185,20,-29.0,19695.0,-180.0,2370.0,8
46917410,36326,1746,100,-29.0,28545.0,-180.0,2400.0,10
34410038,85908,1321,40,-29.0,23119.0,-180.0,2400.0,8
13321769,19515,193,13,-29.0,16427.5,-165.0,936.091,3
95004493,112307,4009,583,-29.0,27765.0,-180.0,2325.0,10
132829,1663,91,45,495.0,29475.0,2.0,345.0,3
59676699,91360,2333,97,-15.0,59295.0,-179.259,2176.0,7
44417977,27660,1268,34,-29.0,23127.5,-180.0,1762.35,6
75151404,153095,3558,49,-29.0,28692.5,-154.927,2295.0,9
67018065,60756,1847,145,-29.0,29530.1,-135.0,2394.0,10
34485225,6614,1690,1,-29.0,12617.0,-75.0,1875.0,1
90809996,43376,6270,42,-29.0,22545.0,-157.661,2400.0,10
87357555,72705,5481,88,-29.0,23115.0,-180.0,2400.0,10
64610503,34306,1396,52,-225.0,25045.0,-165.0,2020.0,8
44255013,30329,429,80,-29.0,16779.7,-180.0,1770.5,6
1267316,6897,95,11,375.0,25545.0,1.0,823.0,8
12300295,9527,960,15,-134.0,18765.0,1.0,495.0,3
82595578,106135,1595,89,-29.0,36724.6,-165.0,2391.51,10
12137197,10904,184,16,1.0,55875.0,-26.5,555.0,6
80961551,49076,1875,1,-29.0,41822.1,-165.0,2400.0,1
61884045,45375,883,27,-29.0,23940.0,-15.0,2325.0,4
90355268,90437,6229,90,-864.273,25459.0,-180.0,2400.0,8
64666407,111218,6232,23,-105.021,27735.0,-180.0,2385.0,7
34851342,24625,496,48,-43.0,21123.0,-180.0,1799.87,5
14755456,8425,101,10,1.0,16679.3,-180.0,1665.0,3
38992577,20832,525,29,-29.0,25605.0,-165.0,1154.5,6
3538583,5742,21,6,705.0,22455.0,4.0,585.0,2
38811712,26689,1839,48,-29.0,25785.0,-178.611,2400.0,5
35588255,36843,908,68,-29.0,24933.8,-165.0,2399.0,7
31844856,15580,799,81,-29.0,23655.0,-180.0,1215.0,8
62282482,56365,1703,68,-29.0,24029.0,-180.0,2325.0,10
6455855,18308,435,33,315.0,32200.0,1.0,675.0,6
28001150,25538,1771,26,1.0,20168.2,-116.0,1726.0,5
79485177,80737,1921,65,-15.0,28717.5,-180.0,1665.0,8
90459731,119820,3597,192,-599.979,34250.2,-180.0,2400.0,7
36430972,21448,711,14,-15.0,25545.0,-170.0,977.0,5
49101798,20119,126,12,-15.0,17595.0,-180.0,2205.0,4
75965763,74295,704,18,-29.0,22077.4,-167.441,2203.89,7
87694939,80734,1615,78,-29.0,30319.0,-180.0,2071.0,8
1512012,5447,73,11,-29.0,26355.0,-180.0,1275.0,3
57496323,34122,1209,35,-29.0,41517.5,-105.0,2325.0,5
92843423,26450,1764,100,-29.0,26819.5,-4.59201,2310.0,8
40604036,17117,1573,73,-29.0,20235.0,-180.0,2400.0,8
6233274,10523,45,33,315.0,18919.0,1.0,626.25,1
169590,5157,109,17,351.0,28575.0,-3.0,633.0,8
63890334,65968,2360,33,-29.0,31185.0,-180.0,2317.5,7
35501768,27398,1169,16,-29.0,23775.0,-24.0,2400.0,4
51571401,52677,620,21,-29.0,24870.0,45.0,1785.0,8
25796488,5475,589,0,1.0,50535.0,-75.0,945.0,1
83730530,53743,1796,156,-29.0,45135.0,-176.999,2385.0,10
36634829,33234,404,33,-29.0,24059.4,-170.286,675.0,7
10007837,27923,360,14,305.0,18645.0,2.0,691.0,3
36032856,28395,1064,69,-29.0,18459.2,-75.0,1125.0,5
49460062,45882,974,86,-29.0,27442.5,-180.0,1755.0,10
28301702,13757,968,16,-0.5,20143.5,-180.0,1334.5,3
80560662,51365,3892,78,-29.0,58365.0,-180.0,2368.75,10
33111405,13765,920,73,-585.0,17445.0,-180.0,2400.0,6
41268707,45524,1920,120,-15.0,36905.7,-179.875,1935.0,10
56026735,57789,1666,42,-29.0,26783.0,-180.0,1185.0,6
58631650,30332,4859,0,-29.0,35265.0,-174.463,2265.0,1
25969464,17340,1235,111,-4428.83,22413.0,-370.943,1715.64,6
115912,1543,101,22,315.0,25125.0,2.0,765.0,1
36253994,61279,855,101,-29.0,23625.0,-180.0,2235.0,8
38074822,36921,1450,32,-29.0,25108.5,-180.0,2310.0,10
62095015,30386,1180,44,-29.0,16551.7,-165.0,2400.0,2
83296274,100132,3923,205,-45.0,35955.3,-180.0,2385.0,10
93988001,137280,3035,80,-29.0,55685.0,-180.0,2325.0,10
73360672,51152,1420,50,-29.0,34275.0,-180.0,2400.0,8
216426,2652,35,49,465.0,22335.0,1.0,735.0,1
50428536,64304,5869,39,-29.0,25275.0,-180.0,2295.0,9
57513727,19249,820,35,-29.0,28545.0,-165.0,2385.0,6
78455511,51648,3567,44,-29.0,25515.0,-180.0,2337.0,5
37322842,31981,790,22,-29.0,22440.0,-180.0,2400.0,2
79691289,39734,5556,90,-141.5,26955.0,-358.213,2385.0,10
47381374,45541,1791,52,-29.0,26610.0,-165.25,2236.0,7
94956962,42743,1677,59,-29.0,26085.0,-180.0,2325.0,7
158691,3624,28,9,75.0,29529.0,-17.0,435.0,1
68399021,39280,747,0,-29.0,11385.0,-180.0,2340.29,1
61755057,38361,2659,52,-29.0,40861.0,-165.0,2327.92,7
34424517,28369,1457,37,-165.0,20895.0,-180.0,2393.66,6
49697813,51275,1008,200,-120.002,24077.0,-165.0,2355.0,8
85928041,90830,2865,66,-29.0,34455.0,-180.0,2325.0,10
2877459,10176,353,17,307.0,28719.0,1.0,495.0,9
50430534,27742,1029,36,-29.0,26813.6,-178.84,1515.0,6
35031085,25515,311,43,-29.0,18585.0,-165.0,1245.0,5
59574225,33907,1267,63,-29.0,22755.0,-180.0,2392.0,9
76509331,38401,1317,93,-29.0,24652.5,-165.0,1275.0,9
541151,3594,200,2,345.0,16395.0,2.0,747.0,5
93227609,33745,5170,65,-29.0,35010.0,-180.0,2400.0,10
89659331,19284,2108,34,-29.0,23745.0,-122.597,2129.5,8
44184726,43685,1318,40,-29.0,28845.0,-135.0,1965.0,7
55647526,22339,752,23,-29.0,18803.0,-156.418,1005.0,5
57958580,73501,487,20,-29.0,19649.0,-174.4,1476.5,5
62743002,85221,17406,0,-29.0,96015.0,-135.0,2370.0,2
5629922,8835,121,15,315.0,20985.0,1.0,671.0,5
20389594,28303,1053,72,-8535.5,60645.0,-3747.0,705.0,7
1160937,7633,37,9,301.0,29115.0,2.0,1035.0,6
26677629,7736,430,15,1.0,18015.0,-45.0002,765.0,4
32401421,17852,2942,200,-29.0,20249.0,-165.0,1875.0,6
11007009,21891,243,20,301.0,19674.9,1.0,1425.0,3
43898136,46544,3107,142,-29.0,24915.0,-180.0,2385.0,8
46516835,56676,1372,114,-15.0,30555.0,-135.0,2400.0,9
13342966,10262,353,23,15.0,20385.0,-165.0,1485.0,3
37158921,72572,1197,78,-29.0,29385.0,-180.0,2235.0,7
72154716,108064,13490,91,-29.0,32305.0,-165.0,2385.0,6
81478272,39988,2198,56,-29.0,29115.5,-180.0,2400.0,2
5351206,13541,760,12,400.847,28605.0,2.0,915.722,3
50705114,42484,2662,68,-29.0,29625.0,-180.0,2025.0,8
54664621,30731,2747,87,-29.0,17295.0,-180.0,2121.03,2
4604249,21099,1760,17,361.0,18345.0,1.0,585.0,5
32724645,16049,1170,57,-29.0,17871.0,-180.0,1269.0,8
38031833,31264,677,20,-29.0,22575.0,-75.0,2265.0,5
16662049,21545,1161,31,-2376.6,19935.0,-176.241,1305.0,8
43537990,32473,1970,198,-29.0,39532.5,-180.0,2376.0,8
37875280,25526,385,35,-29.0,17041.5,-167.66,2269.0,4
60235824,44628,1374,83,-29.0,25153.5,-180.0,1455.0,7
37157800,51637,699,27,-29.0,19305.0,-180.0,2400.0,4
3382569,8902,274,25,301.0,23925.0,1.0,525.0,6
58864555,53677,3982,77,-29.0,26030.5,-170.087,2400.0,7
55000447,21626,472,36,-29.0,15165.0,-180.0,2295.0,5
34607585,25706,2789,0,-29.0,91335.0,-175.0,2385.0,10
28771292,17716,789,18,-29.0,20890.0,-166.452,1095.0,5
94229906,52719,4658,24,-29.0,37755.0,-180.0,2353.0,10
39749578,28076,1608,67,-29.0,25380.0,-180.0,1545.0,6
15223233,8479,663,15,1.0,18780.0,-180.0,1305.0,3
25383175,30817,664,56,1.0,25379.9,-168.431,1035.0,5
33244195,26726,700,83,-29.0,22073.0,-180.0,2390.65,10
7185933,8308,237,34,301.0,19640.0,1.0,915.0,8
54379509,42015,4654,19,-29.0,24795.0,-15.0,2385.0,4
62973709,16093,1171,24,-29.0,24377.0,-105.0,2215.8,8
62678114,70923,4001,33,-29.0,24495.0,-104.056,2400.0,7
93148010,30053,1858,16,-29.0,22335.0,-83.3468,2355.0,10
65912862,24642,1967,18,-29.0,24403.0,-146.17,1815.0,6
66858068,53843,8847,31,-29.0,31575.0,-161.976,2400.0,10
26791333,13483,628,0,1.0,37065.0,-91.0,1455.0,3
980341,4805,33,5,301.0,33795.0,1.0,495.0,5
51946111,16914,1601,36,-29.0,26280.7,-201.576,2400.0,6
30373175,22325,697,104,-29.0,23082.1,-180.0,2084.0,7
70296287,92629,967,3,-29.0,16635.0,-165.0,2328.33,2
47972728,11196,916,22,-29.0,16187.0,-120.0,2400.0,4
50205045,43621,962,36,-29.0,27885.0,-165.0,1785.0,5
57885368,24457,729,25,-29.0,27804.7,-225.0,1035.0,6
9227300,8958,569,33,319.0,38505.0,5.0,1365.0,6
29852753,18608,1202,56,-29.0,20107.5,-180.0,2145.0,6
36825859,27171,731,112,-29.0,24825.0,-165.0,2295.0,9
51170790,53593,2465,100,-29.0,27851.0,-180.0,2400.0,5
95825827,95241,4563,304,-29.0,37131.1,-180.0,2389.0,10
75286027,82692,5902,11,-29.0,23895.0,-180.0,2375.31,1
96258005,35208,2583,34,-29.0,24907.0,-180.0,2385.0,8
63029657,41828,4191,3,-29.0,240000.0,-180.0,2385.0,1
80259231,102447,3550,52,-29.0,33727.0,-177.0,2396.73,7
36087516,30401,756,17,-29.0,20959.1,-180.0,2265.0,6
13241784,7169,6524,0,1.0,19905.0,-165.0,855.0,2
44934055,28915,1045,36,-29.0,22793.0,-180.0,1545.0,4
76858511,58939,1792,45,-29.0,31234.5,-180.0,2400.0,8
45937808,47145,3440,52,-29.0,30735.0,-180.0,2355.0,5
49987007,30687,1094,64,-29.0,25575.0,-180.0,1875.0,6
63730412,72964,5462,67,-29.0,31780.0,-180.0,2175.0,8
62912159,85050,1893,138,-15.0,34245.0,-180.0,2265.2,10
513124,4398,18,3,547.0,26441.0,4.0,1725.0,4
39721872,56169,1650,43,-29.0,20730.0,-165.0,2398.69,5
59648146,49170,755,93,-29.0,22695.0,-165.0,2400.0,7
56525293,28978,1064,83,-29.0,24165.0,-180.0,2140.35,4
26897899,17726,406,74,1.0,19365.0,-105.0,1260.0,6
81391957,56034,1405,68,-29.0,44235.0,-180.0,2369.63,10
67687594,48227,824,60,-29.0,24890.0,-131.5,2355.0,9
31432270,20011,1308,64,-29.0,23680.0,-180.0,1261.98,8
8169171,20905,290,57,15.0,31264.0,1.0,1447.5,1
1178051,3888,143,26,15.0,25485.0,1.0,1185.0,5
37295,520,2,2,15.0,4485.0,-45.0,2145.0,1
95288177,120070,2499,208,-29.0,52051.1,-175.186,2400.0,8
63148614,32416,2159,67,-29.0,26115.0,-180.0,2265.0,8
12640404,17053,3218,61,15.0,22335.0,-105.0,1635.0,6
28622533,7390,1122,15,15.0,18135.0,-169.605,1998.81,5
64330885,40686,571,12,-15.0,20040.0,-180.0,1830.0,3
81162638,67499,6356,113,-29.0,44235.0,-146.897,2385.0,10
2871606,5782,526,39,301.0,27735.0,1.0,1500.0,5
66419434,56769,3055,55,-29.0,31604.5,-166.65,2339.25,7
93185323,17411,2359,33,-15.0,23655.0,-165.0,1725.0,8
96566713,102711,6029,234,-29.0,27855.0,-165.0,2400.0,10
95879987,67725,3426,99,-29.0,32235.0,-172.5,2265.0,10
48996326,23548,1708,73,-450.938,19763.0,-150.0,2355.0,6
57307363,53174,1070,76,-29.0,22303.4,-120.0,2385.0,10
28094318,10642,832,128,1.0,16605.0,-180.0,825.0,4
20527204,18887,1868,425,-29.0,41029.0,-180.0,2400.0,1
63557534,45676,739,808,-29.0,24720.0,-180.0,2400.0,5
27373989,36795,798,64,1.0,22621.5,-168.5,1795.75,9
57368204,79341,4709,29,-29.0,49005.0,-180.0,2010.0,6
38669931,42664,348,127,-29.0,22155.0,-180.0,2400.0,7
56506511,40176,511,51,-29.0,17153.0,-165.0,1215.0,6
21087247,5907,2505,4,-165.0,18885.0,-70.0,1215.0,5
77789561,34042,2774,29,-29.0,19050.0,-180.0,2346.32,5
47830477,11255,729,1,-29.0,18543.8,15.0,2355.0,1
78850065,78149,2380,102,-29.0,30675.0,-134.202,2400.0,9
41785858,27137,1334,132,-29.0,26625.0,-165.0,2325.0,5
16724793,5711,31,8,15.0,16815.0,-123.0,499.0,2
19107072,15444,1284,12,1.0,15075.0,-75.0,1245.0,3
47602711,61397,2211,88,-29.0,29952.6,-165.0,2385.0,6
37571922,20865,569,82,-29.0,23218.0,-165.0,1005.0,5
60594338,38487,1004,265,-29.0,32475.0,-180.0,2385.0,7
215324,3431,15,11,315.0,29835.0,1.0,1185.0,1
21133154,14196,536,29,1.0,18891.0,-121.0,1065.0,5
16293130,29886,1347,56,1.0,40995.0,-166.5,1125.0,5
58074890,30750,624,19,-29.0,24727.7,-180.0,1942.29,5
213962,3512,217,75,315.0,26265.0,3.0,1194.0,1
33855024,4975,175,9,-29.0,16565.0,-180.0,1035.0,2
64509524,48917,1340,41,-29.0,20951.0,-180.0,1305.0,6
37006382,39276,1143,109,-29.0,24685.5,-180.0,2400.0,9
11777209,27439,50,16,1.0,19485.0,-135.0,645.0,2
422703,2911,22,4,375.0,26475.0,2.0,465.0,6
153233,3695,18,10,315.0,23805.0,1.0,495.0,1
14250437,8597,1507,3,1.0,22134.0,-166.0,1035.0,2
333199,3407,188,48,375.0,24735.0,2.0,1084.0,1
11542127,10360,54,32,15.0,17805.0,-55.0,765.0,2
35633247,139690,11204,275,-29.0,55485.0,-165.0,2400.0,9
57799698,89965,1909,46,-29.0,32460.0,-180.0,1905.0,7
81451870,103323,3983,160,-29.0,33915.1,-180.0,2400.0,10
58294964,20000,1754,11,-29.0,21760.9,-178.425,2355.0,4
39214860,30624,2543,36,-29.0,23719.0,-180.0,1815.0,6
11822091,19287,166,15,1.0,20085.0,-52.5,585.0,8
50863505,49001,2021,58,-29.0,45539.5,-165.0,2085.0,9
40785607,13649,777,15,15.0,14144.9,-165.0,1064.84,4
93314434,60653,1239,34,-29.0,30465.0,-73.0,2400.0,8
85745119,14386,1280,10,-29.0,57045.0,-180.0,2385.0,4
70966663,24288,1477,22,-29.0,28320.0,-165.0,2400.0,7
15626624,17062,578,18,1.0,19099.8,-134.614,1635.0,3
24296350,28030,9091,39,1.0,22905.0,-179.0,1545.0,1
40182264,17355,319,31,-29.0,29334.3,-180.0,1244.91,4
29910462,11844,889,83,-29.0,21828.4,-180.0,1215.0,7
7738832,24072,679,12,16.0,20505.0,1.0,825.0,3
50844374,50183,897,60,-29.0,20925.0,-12.986,2385.0,5
63062778,46217,1677,15,-29.0,22797.3,45.0,2197.63,6
31222183,10835,519,36,-29.0,19243.0,-180.0,1155.0,5
35415402,37742,1146,81,-29.0,34005.0,-180.0,1665.0,7
74294033,89159,6179,2,-29.0,26031.0,-135.0,2400.0,1
13322137,7453,302,16,15.0,18465.0,-76.8666,855.0,2
54880324,43205,2470,11,-382.5,20655.0,15.0,1771.0,5
517226,6587,223,350,1.0,28095.0,1.0,1200.0,1
25159735,23226,1789,8,1.0,66165.0,-172.5,1785.0,1
48106654,36788,2049,51,-29.0,22360.0,-180.0,2175.0,5
15091600,16150,110,22,1.0,16785.0,-89.997,1755.0,2
173027,3944,87,21,1.0,26552.0,1.0,1035.0,1
38819449,17074,634,24,-29.0,18645.0,-172.8,1245.0,4
86975565,20117,998,23,-29.0,15315.0,-165.463,2400.0,3
48669301,53908,1232,34,-29.0,27237.5,-180.0,1815.5,7
709961,4274,141,11,315.0,26325.0,1.0,795.0,1
27375430,15210,811,4,-195.0,19905.0,-165.0,1794.0,3
42860083,37591,1285,32,-29.0,25796.5,-180.0,2175.0,7
21625853,13938,103,23,1.0,19575.0,-66.7,1125.0,1
33297101,19583,1192,99,-29.0,27585.0,-180.0,1095.0,7
946020,8207,160,6,315.0,27315.0,1.0,765.0,8
26181708,12356,250,28,1.0,15345.0,-180.0,915.0,3
74676221,31198,2033,50,-29.0,27781.8,-105.0,2025.0,8
88442691,58436,1681,40,-29.0,56685.0,-180.0,2400.0,10
49229,3517,26,6,315.0,24975.0,1.0,1173.0,8
6608430,13894,436,34,312.25,25725.0,1.0,975.0,7
3315574,10438,287,40,301.0,30615.0,2.0,555.0,6
80439605,68915,5596,41,-25.0,30156.5,-180.0,2145.0,7
68021028,27308,1877,60,-29.0,23145.0,-180.0,2298.3,5
61641524,42536,1041,49,-29.0,24375.0,-180.0,1815.9,5
61974257,61745,3155,52,-29.0,32065.3,-180.0,2400.0,10
38378294,14996,300,89,-15.0,21915.0,-165.0,759.435,6
57765136,12345,518,4,-15.0,24693.5,-75.0,1440.0,7
73347997,61426,2924,71,-15.0,27150.0,-105.0,2385.0,8
34275766,41940,1329,93,-29.0,32806.0,-165.0,2385.0,10
27859542,20547,7005,20,1.0,18645.0,-180.0,1756.75,5
55056041,67679,1636,47,-29.0,27585.0,-180.0,1620.0,9
71479334,35020,2190,62,-29.0,24555.0,-174.907,2400.0,6
49166702,46822,2671,26,-29.0,32385.0,15.0,2400.0,5
38599234,39345,648,26,-29.0,22905.0,-51.5148,2400.0,5
44801448,16262,281,9,-29.0,17397.0,-45.0,1845.0,4
33022525,27563,915,94,-15.0,34097.0,-45.0,1513.7,7
34221069,15723,512,25,-29.0,24375.0,-120.0,2055.0,5
35628576,28221,1448,69,-29.0,23066.2,-165.0,1906.0,10
46437162,41879,764,48,-29.0,22155.0,-180.0,1275.0,6
69080324,65824,6054,92,-29.0,26400.0,-180.0,2220.5,7
19425017,24711,1169,120,1.0,42511.0,-45.0,1800.0,7
33200652,9105,556,6,-29.0,17625.0,-146.678,1215.0,2
53601704,20896,1596,24,-29.0,28095.0,-176.0,1755.0,8
61808456,28151,522,8,-29.0,14795.0,-180.0,1092.37,5
6122241,3848,74,0,365.0,12897.5,1.0,1455.0,1
30295766,22151,1901,67,-29.0,35025.0,-180.0,1485.0,6
43923301,35197,1559,102,-15.0,23595.0,-180.0,1830.0,8
5597703,4487,428,23,315.0,11005.0,1.0,299.0,3
75096619,77617,4345,156,-29.0,31695.0,-180.0,2400.0,10
39955946,32433,11605,1,-29.0,25979.0,-180.0,2085.0,1
213541,2239,1,34,45.0,24915.0,2.0,1108.0,1
217631,3629,107,19,315.0,25965.0,1.0,525.0,5
42133523,37535,840,63,-29.0,22935.0,-180.0,2385.0,6
90042088,55491,4035,70,-2000.0,25965.0,-1117.5,8560.42,8
29558123,20640,2083,21,-29.0,21705.0,-105.0,2398.91,6
58548056,18031,831,7,-285.0,21825.0,-180.0,1095.0,2
68726848,60885,1557,104,-29.0,23914.0,-180.0,1749.75,7
61070967,29507,3801,18,-29.0,49725.0,-405.0,2595.0,1
36348632,27834,1281,51,-29.0,25005.0,-180.0,1275.0,6
26886273,15547,408,21,1.0,29355.0,-180.0,955.0,4
2541506,12000,526,27,10.5,31337.0,1.0,885.0,9
52987699,40915,1299,53,-29.0,21375.0,-171.0,2385.0,5
34175907,22034,438,60,-29.0,24825.0,-180.0,1365.0,9
63240011,145921,1361,43,-29.0,24604.2,-75.0,2249.0,8
37187779,28957,641,21,-29.0,24261.0,-165.0,2355.0,6
13405010,10087,2239,201,1.0,37201.0,-89.7385,1755.0,2
49469234,31273,826,34,-29.0,19109.2,-180.0,2328.2,5
54842344,64328,6025,152,-29.0,41902.5,-180.0,2400.0,10
60148025,44193,1467,77,-29.0,29535.0,-176.6,1657.56,8
48414093,52928,1104,208,-29.0,28769.4,-165.0,1665.0,8
35418030,20105,2527,15,-29.0,29488.0,-180.0,1635.0,9
1670283,5290,23,27,315.0,19665.0,2.0,523.5,8
56736010,68755,1949,89,-29.0,38235.0,-165.082,2385.0,8
37154749,71259,1715,108,15.0,54048.3,-165.0,1455.0,9
67779940,33633,2261,88,-29.0,23745.0,-180.0,2279.0,5
33842108,55760,1875,15,-29.0,23673.0,-180.0,2400.0,6
41017529,67332,631,56,-29.0,29505.0,-180.0,2400.0,7
40631606,22301,249,7,-29.0,16095.0,-180.0,1356.0,3
56783728,46666,1194,227,-29.0,21465.0,-180.0,1875.0,5
4166269,16697,783,0,435.0,25965.0,7.5,525.0,3
3945219,6414,38,2,345.0,19215.0,0.0,855.0,3
56904472,39003,424,32,-75.0,15031.0,-105.0,1725.0,3
11357573,11173,192,18,1.0,19755.0,-165.0,645.0,4
45109234,39193,767,96,-29.0,24283.8,-180.0,1575.0,7
56690843,51965,1248,66,-29.0,24735.0,-180.0,2385.0,8
42340388,24498,1173,78,-29.0,23184.6,-180.0,1365.0,7
9269087,19238,257,28,15.0,19095.0,0.0,825.0,1
70017248,69741,6876,45,-29.0,26475.0,-180.0,2400.0,8
36500807,20210,469,52,-29.0,21795.0,-169.0,1125.0,6
147718,2651,65,45,297.0,18405.0,2.0,765.0,1
34911518,25601,383,7,-29.0,20955.0,-135.0,2400.0,2
244079,2155,1,16,465.0,20055.0,2.0,1125.0,2
13296070,22873,391,8,1.0,18547.0,-173.5,1395.0,2
121664,3746,94,77,165.0,28845.0,-3.0,1185.0,1
56974779,25604,759,34,-29.0,20235.0,-180.0,1597.78,2
51526526,12998,1832,29,-29.0,27045.0,-180.0,2059.0,1
42704288,47072,1285,49,-29.0,23685.0,-180.0,2343.75,7
57660056,96994,3006,133,-29.0,37206.0,-180.0,2355.0,10
57369022,39371,1240,11,-29.0,16815.0,-135.0,1935.0,4
78251336,184461,8106,70,-350.625,59610.0,-180.0,2400.0,10
54801141,33332,356,5,-29.0,14895.0,37.5,1395.0,2
72751991,35117,705,22,-29.0,33708.7,-180.0,2141.16,6
29897731,25187,490,40,-29.0,15675.0,-180.0,2257.13,4
36357473,31839,634,88,-159.0,24375.0,-165.0,1115.0,7
13736936,6482,505,15,1.0,27555.0,-174.495,915.0,3
37288224,20098,1494,54,-29.0,31725.0,-135.0,2370.0,1
251088,6001,387,115,255.0,25335.0,2.0,1185.0,1
88480987,52670,1834,67,-29.0,27408.4,-75.5,2204.5,7
68364735,17669,293,0,-29.0,14445.0,-116.25,2343.75,1
48608142,28584,2780,26,-29.0,21075.0,-165.0,2265.0,6
6801198,17983,883,14,305.924,18365.0,1.0,615.0,3
70990039,79486,5167,48,-29.0,27105.0,-180.0,2385.0,6
58320379,34447,2535,33,-29.0,20097.3,-180.0,2333.85,6
1908018,5561,215,42,319.0,26595.0,3.0,765.0,3
73666392,30113,1489,20,-29.0,25078.5,-165.0,2400.0,9
33202713,21796,983,56,-15.0,30855.0,-15.0,1005.0,6
62090339,123511,1819,70,-29.0,44033.0,-140.529,2400.0,7
71606243,69912,2202,94,-190.625,26235.0,-180.0,2385.0,8
29424929,32553,821,83,-29.0,35595.0,-165.0,2367.5,5
48454347,13701,675,8,-29.0,17066.0,-15.0,1455.0,5
19003249,10243,281,17,1.0,18465.0,-72.5066,645.0,3
33516441,15756,398,10,-29.0,23500.0,-165.0,735.0,5
29394015,32820,1049,102,-1240.54,23443.0,-200.0,1875.0,9
34639105,102028,1910,1,-29.0,32895.0,-257.474,2400.0,8
